muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,last_date,timestamp
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_Tipton.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,52.5,16,3,3,1.5,1,0.5,41885,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_Urbandale.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,1.5,2,2,1,0.333333333,43564,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_Vinton.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,,,2.5,2,2,2,0.285714286,39602,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_Waukee.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,14,14,2,1,2,2,0.466666667,43661,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_WebsterCity.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,35,35,2,10.5,2,2,0.571428571,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_WestDesMoines.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,60,60,1,1,1,1,0.210526316,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_WestLiberty.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,25,25,2,1,2,1,0,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_WindsorHeights.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,45,20,,,1,1,0.5,43497,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IA_Winterset.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,32.5,35,2.5,1,1,1,0.666666667,43465,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_AmericanFalls.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,35,35,,,0.1,0.1,0.5,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Ammon.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,,,1,1,2.5,2,0.222222222,43441,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Blackfoot.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,,,,,2,2,0.6,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_BoiseCity.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,35,15,2,2,1.625,1,0.5,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Gooding.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,30,30,3,3,2,2,1,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Lewiston.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2,2,2,2,0.75,43616,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Meridian.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,35,20,7.5,7.5,4,10,0.8,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Moscow.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,25,25,2,2,2,2,0.444444444,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_MountainHome.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,12,12,2,2,2,2,0,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Nampa.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,30,30,2.5,2,2,1,0.571428571,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Orofino.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,25,25,,,1.5,2,0.5,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Payette.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,20,20,2,2,1.5,2,0.5,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Pocatello.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,35,35,,,1,1,0.555555556,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_PostFalls.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,35,35,3,3,2,2,0.428571429,43591,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Rigby.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,2.5,2,1,1,1,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Salmon.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,,,,,,,0,43627,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Sandpoint.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,15,15,2,2,1.4,1.4,0.428571429,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_Shelley.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,,,20,2,1,1,0.3,42500,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/ID_StAnthony.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,10,6,6,2,2,0,43657,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Abingdon.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,35,35,2.5,2,1.5,1,0.4,44384,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Addison.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,30,30,2,2,2,2,0.333333333,43952,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Antioch.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,40,45,3,3,2,2,0.166666667,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_ArlingtonHeights.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,25,25,2,3,2,2,0.454545455,43466,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Aurora.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,30,30,2,3,2,2,0.363636364,44378,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Barrington.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,50,50,15,2,2,4,0.5,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Bartlett.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,30,30,2,2,1,1,0.333333333,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Belvidere.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,35,35,1,1,1,1,0.333333333,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Bloomingdale.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,32.5,30,2.5,2,2,1,0.384615385,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Bloomington.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,25,25,4,3,2,2,0.533333333,43684,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Bourbonnais.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,20,15,2,2,2,1,0.272727273,43269,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Bridgeview.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,35,35,2,2,2.5,2,0.333333333,43709,10/8/2022 2:09
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Broadview.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,35,35,2.5,3,2,2,0.666666667,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Brookfield.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,25,2,2,2,1,0.428571429,43744,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_BurrRidge.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,2,1,1,1,0.142857143,44317,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_CalumetCity.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,25,25,2,2,1.5,1,0.5,43497,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Carbondale.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,35,3,3,2,4,0,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_CarolStream.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,25,25,1,1,1,1,0.166666667,43983,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Cary.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,12,12,,,1.5,1,0.285714286,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Channahon.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,35,35,2.5,2.5,2,2,0.111111111,43252,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Chicago.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,40,55,3,4,1.75,1,0.733333333,44562,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Christopher.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30,30,2.5,2.5,1,1,0.428571429,43080,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Clinton.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,,,2.5,2.5,1.375,2,0.4,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_CoalValley.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,37.5,35,3,3,1,1,0.333333333,42796,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Colona.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,75,2.5,2.5,1,1,0.3,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Countryside.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,25,25,2,1,2,2,0.1,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Crete.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,35,35,6.75,3,1,1,0.230769231,43661,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Decatur.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,35,35,4,3,2,2,0.384615385,43647,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_DeerPark.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25.25,15.5,2.5,1,1,1,0,43252,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Deerfield.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,35,1,1,5,2,0.142857143,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Dixon.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,45,25,2,2,1,1,0.222222222,43653,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Dwight.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,30,30,2.5,2.5,2,2,0.25,42107,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_EastPeoria.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,52.5,70,3,3,2,2,0.25,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Eureka.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,3,1,2,2,0.166666667,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Fairbury.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,57.5,75,4.25,6,5.945,1,0.333333333,42491,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Flora.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,35,35,2,2,6.55,2,0.142857143,43269,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Flossmoor.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,40,40,3,3,1,1,0.25,43724,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_ForestPark.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,60,60,2.5,2.5,2,2,0,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Frankfort.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,37.5,40,,,1,1,0,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Galesburg.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,40,12,1.5,2,1.25,1,0.25,43586,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Geneseo.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,25,12,10,10,5,2,0,43564,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Geneva.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2.5,3,2,1,0.153846154,43600,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_GlenCarbon.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,35,35,6.75,10.5,2,2,0.25,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_GlenEllyn.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,45,45,2.5,4,2,2,0.153846154,43681,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_GlendaleHeights.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,20,16,2.5,2.5,2,2,0.125,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Glenview.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,2,2,2,1,0.333333333,43711,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Godfrey.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,40,40,2,2,2,1,0.153846154,43452,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Grayslake.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,100,100,3,3,2,2,0.7,43165,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Greenville.txt,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,48,35,2,2,1,1,0.461538462,43508,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Gurnee.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,35,35,3,3,2,1,0.428571429,43451,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_HanoverPark.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,11,10,4,4,1.25,1,0.285714286,43648,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_HawthornWoods.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,35,35,2.25,2,1,1,0.25,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_HazelCrest.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,35,35,2.25,2,1,1,0,43066,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Hillside.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,45,45,2,2,2,1,0.8,43497,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Hinsdale.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,30,30,3,3,1.5,2,0.5,43621,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_HoffmanEstates.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,45,10,1,1,2,2,0.125,44562,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Hometown.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,12,10,2,2,2,4,0.5,43891,4/27/2022 10:19
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Homewood.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,30,30,3,2,2,2,0.285714286,42927,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Hoopeston.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,11,10,1,1,4,2,0,41045,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Inverness.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,35,35,1,1,2.5,3,0.571428571,43844,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_IslandLake.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,22.5,20,,,1,1,0,43039,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Itasca.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,34,34,2.75,3,2,2,0.2,43466,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Justice.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,32.5,45,3,3,1,1,0.5,43344,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_LaGrangePark.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,30,30,3,2.5,2,2,0.4,43466,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_LakeBluff.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,32,10,2,2,1.25,1,0.181818182,43621,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_LakeForest.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,35,35,3,3,2.165,3,0.4375,43087,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_LakeZurich.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,30,35,3,5,1,1,0.222222222,43621,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_LakeintheHills.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,18,12,2,2,2,2,0.2,31757,4/27/2022 10:20
/projects/DESMOND/data_nb/Zoning/ZoningI/Raw/IL_Lakemoor.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,15,15,,,3,1,0.333333333,43651,4/27/2022 10:20
