"","GEOID","statename","place","type","restrict_sf_permit","restrict_mf_permit","limit_sf_units","limit_mf_units","limit_mf_dwellings","limit_mf_dwelling_units","min_lot_size","open_space","inclusionary","half_acre_less","half_acre_more","one_acre_more","two_acre_more","max_den_cat1","max_den_cat2","max_den_cat3","max_den_cat4","max_den_cat5","council_nz","planning_nz","countybrd_nz","pubhlth_nz","site_plan_nz","env_rev_nz","council_rz","planning_rz","zoning_rz","countybrd_rz","countyzone_rz","townmeet_rz","env_rev_rz","total_nz","total_rz","adu","height_ft_median","height_ft_mode","height_st_median","height_st_mode","parking_median","parking_mode","mf_per","timestamp.x","maxden5","maxden4","maxden3","maxden2","maxden1","sindex1","sindex2","sindex3","sindex4","sindex5","sindex6","sindex7","sindex8","height_st_median_sc","height_st_mode_sc","sindex9","sindex10","sindex11","sindex9_st","sindex10_st","zri","zri_st","add_index","zri_up","zri_up_st","wt_all_2019","st_wt_all_2019","wt_msa_2019","st_wt_msa_2019","wt_lmsa_2019","st_wt_lmsa_2019","timestamp.y"
"485","1264825","FL","Sebastian","City",0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,25,25,2,2,2,2,0.7,"11/12/2019 22:46",1,0,0,0,0,2,1,4,2,3,1,1,1,28,28,25,2,0.7,-0.744074105999809,0.164805905663859,3.93949390373319,2.09865665588291,15,3.5059792825053,2.22939113574751,45.3816260936194,2.86937829462508,26.7745146097062,3.03529875887702,NA,NA,"11/12/2019 22:46"
"486","1264975","FL","Seminole","City",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,35,35,2,3,2,2,0,"12/14/2021 14:30",0,0,1,0,0,0,1,4,1,2,3,1,1,28,42,35,2,0,0.0490862965607648,0.164805905663859,2.23158262846323,0.28437860799515,13,2.1380563242763,0.668131008381939,24.4296593831185,1.54463249585629,16.3974171652453,1.85889681646797,4.10928820727618,1.45033701433277,"12/14/2021 14:30"
"487","1267325","FL","SouthDaytona","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,3,2,0,35,30,NA,NA,2,2,0.444444444444444,"11/2/2021 22:04",1,0,0,0,0,0,1,1,3,2,1,0,0,NA,NA,35,2,0.444444444444444,0.0490862965607648,0.164805905663859,2.06143508031537,0.1036344639776,8,1.35851351284076,-0.221589499448744,21.3446571870199,1.34957473564966,16.1880415012393,1.8351608981008,NA,NA,"11/2/2021 22:04"
"488","1268275","FL","Springfield","City",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,3.5,6,1,"10/17/2021 18:11",0,1,0,0,0,0,0,1,1,1,2,0,0,NA,NA,NA,3.5,1,NA,1.73565970162154,0.253472513889996,-1.81692595573734,5,NA,NA,16.6650349813118,1.05369273361641,13.0724866713412,1.48196533708866,NA,NA,"10/17/2021 18:11"
"489","1271000","FL","Tampa","City",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,45,60,2,2,3,3,0.521739130434783,"11/18/2021 15:03",1,0,0,0,0,0,0,1,1,1,1,1,1,28,28,45,3,0.521739130434783,0.842246699121338,1.21204176963565,1.0739762943727,-0.945322132580081,6,1.31836882948604,-0.267408083799862,1.22696694025084,0.0775783639686133,1.48581150852928,0.168439349639198,1.00004013609214,0.352955342150166,"11/18/2021 15:03"
"490","1271400","FL","TempleTerrace","City",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,2,2,2,10,0.285714285714286,"7/16/2019 14:37",1,0,0,0,0,0,0,2,3,3,1,0,0,28,28,35,2,0.285714285714286,0.0490862965607648,0.164805905663859,2.09367845013538,0.13788591421475,9,1.22211336552574,-0.377267938858401,4.33693860074152,0.274214887329457,4.408061232656,0.499720834665824,1.27889397951646,0.451374345711691,"7/16/2019 14:37"
"491","1271525","FL","Tequesta","Village",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,84,84,4,4,2,2,0.8,"7/16/2019 14:37",0,0,1,0,0,0,0,1,2,3,3,0,0,56,56,84,2,0.8,3.93557226910757,0.164805905663859,0.615451401134596,-1.43240343490387,9,0.155338081662696,-1.5948172939118,20.6542709641065,1.30592316532362,14.9155418516925,1.69090369444114,3.96849698984776,1.38704749159727,"7/16/2019 14:37"
"492","1271900","FL","Titusville","City",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,5,5,2,2,0.631578947368421,"11/14/2019 9:57",1,0,0,0,0,0,1,3,2,3,1,1,1,70,70,35,2,0.631578947368421,0.0490862965607648,0.164805905663859,3.08102255743931,1.18672069007845,12,2.73580490898056,1.35036316617553,18.5234303551403,1.17119489930555,13.4106518686467,1.52030150932704,NA,NA,"11/14/2019 9:57"
"493","1272325","FL","TreasureIsland","City",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,30,2,2,2,2,0.25,"7/16/2019 14:53",0,1,0,0,0,0,0,1,2,3,2,0,0,28,28,25,2,0.25,-0.744074105999809,0.164805905663859,0.960543801442045,-1.06581907221692,8,0.37194445016554,-1.34759658280189,21.220532476344,1.34172660896717,15.985842251672,1.81223853554058,3.83130030389872,1.35222363667014,"7/16/2019 14:53"
"494","1274150","FL","VeroBeach","City",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,30,35,NA,NA,1,1,0.25,"7/16/2019 14:37",0,1,0,0,0,0,1,1,2,3,2,0,1,NA,NA,30,1,0.25,-0.347493904719522,-0.88242995830793,1.4761165908129,-0.518136995643039,10,1.35599390088346,-0.224465224036677,12.5984360867209,0.79657081874686,10.6074637794537,1.20251747282608,NA,NA,"7/16/2019 14:37"
"495","1275812","FL","Wellington","Village",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,3,2,1,35,35,3,3,2.5,1,0.333333333333333,"11/16/2019 14:41",1,0,0,0,0,0,1,4,3,2,1,1,1,42,42,35,2.5,0.333333333333333,0.0490862965607648,0.688423837649754,3.71344973970619,1.85853471829425,13,3.23793609289426,1.92346371356768,6.75500408467748,0.427103737109202,6.45652316702455,0.731945174028513,2.49538216146505,0.872172405948949,"11/16/2019 14:41"
"496","1276525","FL","WestMiami","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,35,2,2,2,1,0.5,"10/17/2021 18:17",1,0,0,0,0,0,1,1,2,3,1,0,0,28,28,30,2,0.5,-0.347493904719522,0.164805905663859,1.82120899112035,-0.151552632956087,8,1.09622214677179,-0.520952156630767,5.33073877461948,0.337050640333049,5.22100985347921,0.591880934513945,4.30563139799049,1.50488087696755,"10/17/2021 18:17"
"497","1276582","FL","Weston","City",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,2,0,35,35,6,6,3,1,0.230769230769231,"11/16/2019 14:54",1,0,0,0,0,0,0,4,3,2,1,1,0,84,84,35,3,0.230769230769231,0.0490862965607648,1.21204176963565,3.19787695033534,1.31085264172037,11,2.2685756712994,0.81709747694738,2.82376135000272,0.178540088232718,2.91390454643662,0.330335432115692,1.88205177473485,0.65780450379082,"11/16/2019 14:54"
"498","1278000","FL","WiltonManors","City",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3,0,30,30,2,2,2.6,1,0.384615384615385,"11/18/2021 15:46",0,1,0,0,0,0,0,2,3,3,2,1,0,28,28,30,2.6,0.384615384615385,-0.347493904719522,0.793147424046933,2.22399743000319,0.276321011998104,11,1.43880072964387,-0.129954784512658,7.27273885986227,0.459838944155842,7.35115573868179,0.83336539299367,2.74701200143358,0.960120699530183,"11/18/2021 15:46"
"499","1278300","FL","WinterPark","City",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,42.5,55,3,3,2,2,0.583333333333333,"7/16/2019 14:38",0,1,0,0,0,0,1,2,2,3,2,1,1,42,42,42.5,2,0.583333333333333,0.643956598481195,0.164805905663859,2.34372906406001,0.403509396109382,12,2.14643689149751,0.677696053963254,4.28605386126709,0.270997559535288,4.32491816755377,0.490295302737692,NA,NA,"7/16/2019 14:38"
"500","1278325","FL","WinterSprings","City",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,16,12,2.5,2,1,1,0.4,"7/16/2019 14:38",1,0,0,0,0,0,0,1,3,3,1,0,1,35,28,16,1,0.4,-1.45791846830432,-0.88242995830793,1.70147735706353,-0.278741017067365,9,1.5087856600936,-0.0500784429611747,10.8223577062208,0.684273371668903,8.55035208311288,0.969312551288073,NA,NA,"7/16/2019 14:38"
"501","1301052","GA","Albany","City",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,3,1,35,35,20,20,2,2,0.153846153846154,"12/14/2021 14:44",0,1,0,0,0,0,1,4,2,3,2,1,1,280,280,35,2,0.153846153846154,0.0490862965607648,0.164805905663859,3.12813125020372,1.23676325867361,14,2.70397714999944,1.31403698951354,3.91340111011031,0.247435563026046,3.533305711881,0.400553981961549,NA,NA,"12/14/2021 14:44"
"502","1302116","GA","Americus","City",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,1,40,25,1.5,1,1,1,0,"7/16/2019 14:38",1,0,0,0,0,0,1,1,3,3,1,0,1,21,14,40,1,0,0.445666497841052,-0.88242995830793,2.21705014643438,0.268941059506512,10,1.84758598570207,0.336606666992538,5.90431154947645,0.37331635869156,NA,NA,NA,NA,"7/16/2019 14:38"
"503","1304000","GA","Atlanta","City",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,50,35,4,3,2,1,0.318181818181818,"11/16/2019 15:47",1,0,0,0,0,0,1,4,2,2,1,1,1,56,42,50,2,0.318181818181818,1.23882690040163,0.164805905663859,3.31760858439216,1.43804102583165,12,2.98422692829883,1.6338962344584,1.05078781307515,0.0664389534406372,1.15053298730121,0.130430426071532,1.10792425492755,0.240853098897294,"11/16/2019 15:47"
"504","1304140","GA","Auburn","City",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,0,150,1800,3,2,0.5,0.5,0.25,"7/16/2019 14:38",1,0,0,0,0,0,1,3,3,3,1,0,0,42,28,NA,0.5,0.25,NA,-1.40604789029383,3.00145233257809,1.10219492207074,11,NA,NA,45.7162271215856,2.89053436613792,30.6132186876171,3.47047429401652,10.4715105602778,2.27641533919082,"7/16/2019 14:38"
"505","1304252","GA","Austell","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,25,35,3,4,2,1,0.2,"1/4/2022 21:14",1,0,0,0,0,0,1,4,2,2,1,0,0,42,56,25,2,0.2,-0.744074105999809,0.164805905663859,2.8421972042169,0.933021565361346,10,1.98428302668451,0.492623961921954,9.07010817122299,0.573482568974495,6.76490124411118,0.76690452280814,3.74209663126269,0.813499267665802,"1/4/2022 21:14"
"506","1305344","GA","Barnesville","City",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,1,30,35,2,2,2,2,0.428571428571429,"6/5/2019 0:01",0,1,0,0,0,0,0,4,3,2,2,0,1,28,28,30,2,0.428571428571429,-0.347493904719522,0.164805905663859,2.37737316985263,0.439248818563116,12,2.10228061440179,0.627298892056047,10.7791504872686,0.6815414762543,9.68681486748663,1.09814790569891,5.0113814092853,1.08943074114898,"6/5/2019 0:01"
"507","1308536","GA","Blakely","City",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,75,35,NA,NA,2,2,0.5,"11/16/2019 15:34",0,0,0,1,0,0,0,4,2,2,4,0,0,NA,NA,75,2,0.5,3.22172790680306,0.164805905663859,1.2913472139237,-0.714413599273386,12,0.781789496740187,-0.87982555391025,9.33601080328898,0.59029499520532,NA,NA,NA,NA,"11/16/2019 15:34"
"508","1311560","GA","Brunswick","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,60,60,1,1,1,1,0.25,"7/16/2019 14:38",0,1,0,0,0,0,1,1,2,2,2,0,0,14,14,60,1,0.25,2.0319873029622,-0.88242995830793,1.32050152469389,-0.683443591171951,8,0.838703597499625,-0.814867424750974,5.04673763900887,0.319093886370799,4.4432379900773,0.503708655535731,NA,NA,"7/16/2019 14:38"
"509","1313492","GA","Carrollton","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,40,75,NA,NA,2,1,0.307692307692308,"7/16/2019 14:38",0,0,1,0,0,0,1,4,2,2,3,0,1,NA,NA,40,2,0.307692307692308,0.445666497841052,0.164805905663859,2.152012403602,0.199852839987443,13,1.95719209200418,0.461704094779567,3.74017098241712,0.236482611112147,3.87211275347459,0.43896291701933,3.27739747155793,0.712477711208246,"7/16/2019 14:38"
"510","1313688","GA","Cartersville","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,32.5,45,3,2,2,2,0.3125,"7/16/2019 14:38",0,0,1,0,0,0,1,1,1,3,3,0,1,42,28,32.5,2,0.3125,-0.149203804079379,0.164805905663859,0.735183035191417,-1.30521505079259,10,0.753959628533961,-0.911588792708779,8.48464157235607,0.536464830836352,7.63899638076593,0.865996510920851,4.80599240059905,1.04478095665197,"7/16/2019 14:38"
"511","1317776","GA","CollegePark","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,4,3,0,20,20,3,3,2,2,0.384615384615385,"11/7/2021 13:38",1,0,0,0,0,0,1,1,4,3,1,0,0,42,42,20,2,0.384615384615385,-1.1406543072801,0.164805905663859,2.61289130174841,0.689434751969111,10,1.63556754252303,0.0946223215948166,2.44542603427665,0.154618795928316,2.62664633238385,0.297770341270851,1.89338106915358,0.411604580250778,"11/7/2021 13:38"
"512","1319000","GA","Columbus","City",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,4,1,50,100,2,2,2,1,0.227272727272727,"11/16/2019 16:42",1,0,0,0,0,0,1,4,1,4,1,1,1,28,28,50,2,0.227272727272727,1.23882690040163,0.164805905663859,3.23299756131615,1.34816052442688,13,2.69463763821333,1.30337746569095,2.47337244955576,0.156385785001142,2.76188855438607,0.313102105621204,NA,NA,"11/16/2019 16:42"
"513","1320064","GA","Covington","City",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,50,35,2,2,3,5,0.307692307692308,"7/16/2019 14:38",1,0,0,0,0,0,1,1,2,3,1,0,1,28,28,50,3,0.307692307692308,1.23882690040163,1.21204176963565,1.82120899112035,-0.151552632956087,9,1.47459840960044,-0.0890975929345961,6.08409529018775,0.384683680837737,5.79840643110666,0.657337624989936,3.50298935948457,0.761519425974907,"7/16/2019 14:38"
"514","1321072","GA","Cuthbert","City",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,3,3,0,10,10,1,1,3,3,0,"3/4/2021 11:42",0,0,0,0,1,0,0,3,3,3,5,0,0,14,14,10,3,0,-1.93381470984067,1.21204176963565,1.10550994197744,-0.911824605250942,14,0.376093196316277,-1.34286146822198,12.2753050212159,0.776139967199887,NA,NA,NA,NA,"3/4/2021 11:42"
"515","1321324","GA","Dallas","City",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,29.5,35,NA,NA,2,2,0.2,"7/16/2019 14:38",0,1,0,0,0,0,1,3,2,3,2,0,0,NA,NA,29.5,2,0.2,-0.387151924847551,0.164805905663859,2.26051877695661,0.315116866921192,11,1.40552749312595,-0.167930737157745,7.49645082188597,0.473983749076551,7.15505435941605,0.81113431684622,4.31412722226835,0.937853743971381,"7/16/2019 14:38"
"516","1321380","GA","Dalton","City",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,NA,NA,2,2,4.5,5,0.166666666666667,"7/16/2019 14:38",1,0,0,0,0,0,0,2,2,3,1,0,0,28,28,NA,4.5,0.166666666666667,NA,2.78289556559333,1.69783729482135,-0.282607778247849,8,NA,NA,5.59813059626859,0.353957224676621,5.30292243711255,0.601166972638742,NA,NA,"7/16/2019 14:38"
"517","1322052","GA","Decatur","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,12,12,2,2,1,1,0.615384615384615,"7/16/2019 14:38",1,0,0,0,0,0,1,1,2,3,1,0,1,28,28,12,1,0.615384615384615,-1.77518262932855,-0.88242995830793,1.82120899112035,-0.151552632956087,9,1.6938123284406,0.161099210028487,2.45242245777338,0.155061164072643,2.53460460645931,0.287336010694326,2.09181898954119,0.45474325859591,"7/16/2019 14:38"
"518","1323368","GA","Donalsonville","City",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,0,"11/16/2019 16:53",0,1,0,0,0,0,0,1,1,2,2,0,0,NA,NA,NA,NA,0,NA,NA,0.409087580009006,-1.65161936020843,6,NA,NA,11.3752850740221,0.719233727307114,NA,NA,NA,NA,"11/16/2019 16:53"
"519","1324600","GA","Duluth","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,15,15,3,3,2,1,0.4,"11/16/2019 16:55",1,0,0,0,0,0,1,4,2,3,1,0,0,42,42,15,2,0.4,-1.53723450856038,0.164805905663859,2.99781227033591,1.09832816089026,11,2.02499712112621,0.539092435816062,3.46624217655892,0.219162707938545,3.3492208446969,0.379685160358734,2.53758602724953,0.551649136358593,"11/16/2019 16:55"
"520","1325552","GA","Eastman","City",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,NA,NA,9,2.5,1,1,0.666666666666667,"11/30/2021 21:57",1,0,0,0,0,0,0,2,2,3,1,0,1,126,35,NA,1,0.666666666666667,NA,-0.88242995830793,1.69783729482135,-0.282607778247849,9,NA,NA,9.58470050155134,0.606019086290526,NA,NA,NA,NA,"11/30/2021 21:57"
"521","1325720","GA","EastPoint","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,3,3,1,1,0.333333333333333,"11/16/2019 16:59",1,0,0,0,0,0,1,1,2,2,1,0,0,42,42,35,1,0.333333333333333,0.0490862965607648,-0.88242995830793,1.66559392500134,-0.316859228484999,7,1.13508819627921,-0.476592923503555,3.06460061909089,0.193767814312638,2.9048895703989,0.329313447367229,2.31917274859208,0.504167988824364,"11/16/2019 16:59"
"522","1328380","GA","Fairburn","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,48,48,1,1,2,2,0.444444444444444,"11/18/2021 15:57",0,1,0,0,0,0,1,4,2,3,2,0,0,14,14,48,2,0.444444444444444,1.08019481988951,0.164805905663859,2.65271987002846,0.731743798203306,12,1.74388104955182,0.218244458910285,3.90987001673874,0.247212299922697,3.51597774390922,0.398589593047491,2.20804000412173,0.480008696548203,"11/18/2021 15:57"
"523","1328968","GA","Fayetteville","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,30,30,2,2,1,2,0.272727272727273,"11/7/2021 13:49",1,0,0,0,0,0,1,4,2,2,1,0,0,28,28,30,1,0.272727272727273,-0.347493904719522,-0.88242995830793,2.8421972042169,0.933021565361346,10,2.06310645042209,0.582587996697168,9.68485676985082,0.612351742192638,7.35234035886063,0.833499687721734,4.25232801450763,0.924419133588614,"11/7/2021 13:49"
"524","1329528","GA","Fitzgerald","City",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,2,4,0,35,35,1,1,2,2,0.142857142857143,"7/16/2019 14:39",1,0,0,0,0,0,0,4,2,4,1,0,0,14,14,35,2,0.142857142857143,0.0490862965607648,0.164805905663859,2.63785454708407,0.715952679845293,11,1.5464008346672,-0.00714687880225546,10.3227484395514,0.652684199817341,NA,NA,NA,NA,"7/16/2019 14:39"
"525","1335324","GA","Griffin","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,30,30,3,3,1,1,0.375,"11/16/2019 17:12",0,1,0,0,0,0,1,1,2,3,2,0,1,42,42,30,1,0.375,-0.347493904719522,-0.88242995830793,1.4761165908129,-0.518136995643039,10,1.37660665578991,-0.200939138625944,4.91429705532211,0.310719965714578,4.35538159408956,0.493748795811352,3.59952810064212,0.782506108835243,"11/16/2019 17:12"
"526","1336472","GA","Hapeville","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,25,25,10,15,3,1,0.307692307692308,"7/16/2019 14:39",1,0,0,0,0,0,1,4,3,3,1,0,0,140,210,25,3,0.307692307692308,-0.744074105999809,1.21204176963565,3.39365342564994,1.51882185335286,12,2.20762540103013,0.74753272101495,3.72320285105385,0.235409754275028,3.28751393175889,0.372689742552467,2.87114159590085,0.624161216500185,"7/16/2019 14:39"
"527","1337144","GA","Hartwell","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,3,3,2,2,0.4,"7/16/2019 14:39",0,1,0,0,0,0,1,4,2,2,2,0,1,42,42,35,2,0.4,0.0490862965607648,0.164805905663859,2.49710480390945,0.566437202674394,12,2.24055085857612,0.785111740895118,16.8609142208195,1.06607773800236,NA,NA,NA,NA,"7/16/2019 14:39"
"528","1337396","GA","Hawkinsville","City",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0,20,20,NA,NA,2,2,0.5,"7/16/2019 14:39",1,0,0,0,0,0,0,2,3,2,1,0,0,NA,NA,20,2,0.5,-1.1406543072801,0.164805905663859,1.93806338401637,-0.0274206813141626,8,1.26784798308193,-0.325069359690442,7.13136039416262,0.450899901293669,NA,NA,NA,NA,"7/16/2019 14:39"
"529","1338964","GA","Hinesville","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,35,35,4.5,5,2,1,0.272727272727273,"7/16/2019 14:39",0,0,1,0,0,0,1,1,3,2,3,0,0,63,70,35,2,0.272727272727273,0.0490862965607648,0.164805905663859,1.37125027970047,-0.629534261396304,10,0.801175782458238,-0.85769928230465,5.17679756741548,0.327317283540406,4.77317050703399,0.541111528149106,NA,NA,"7/16/2019 14:39"
"530","1339524","GA","HollySprings","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,15,15,2,2,2,2,0.391304347826087,"11/18/2019 21:53",1,0,0,0,0,0,1,4,2,3,1,0,1,28,28,15,2,0.391304347826087,-1.53723450856038,0.164805905663859,2.99781227033591,1.09832816089026,12,2.51861408483907,1.10247539462969,13.0114562849348,0.822685158271671,10.8173678337492,1.22631329227505,5.4888517957206,1.19322865124361,"11/18/2019 21:53"
"531","1342268","GA","Jesup","City",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,NA,NA,0.75,0.3,0.25,"11/14/2021 12:55",1,0,0,0,0,0,0,4,2,2,1,0,0,NA,NA,35,0.75,0.25,0.0490862965607648,-1.14423892430088,2.32662441484605,0.385339488787469,9,1.65117848283644,0.112439654446339,12.0850537810795,0.764110808574172,NA,NA,NA,NA,"11/14/2021 12:55"
"532","1342604","GA","Jonesboro","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,35,35,3,3,2,1,0.294117647058824,"7/16/2019 14:39",1,0,0,0,0,0,1,4,3,2,1,0,0,42,42,35,2,0.294117647058824,0.0490862965607648,0.164805905663859,3.23803835953093,1.35351525782394,11,2.26811020394967,0.816566222164818,9.37958330124968,0.593049986391248,7.62886999803434,0.864848531307208,4.84553344251005,1.05337683532827,"7/16/2019 14:39"
"533","1344312","GA","LaFayette","City",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,NA,NA,2.25,2,2,2,0.333333333333333,"7/16/2019 14:39",0,0,0,0,1,0,1,2,2,3,5,0,1,31.5,28,NA,2,0.333333333333333,NA,0.164805905663859,0.833040482962404,-1.20126315242178,14,NA,NA,13.5550905789099,0.857057933723304,10.6272650035977,1.20476224297204,NA,NA,"7/16/2019 14:39"
"534","1344340","GA","LaGrange","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2.5,2,2,1,0.333333333333333,"7/16/2019 14:39",1,0,0,0,0,0,1,4,2,3,1,0,0,35,28,35,2,0.333333333333333,0.0490862965607648,0.164805905663859,2.99781227033591,1.09832816089026,11,1.99949792953928,0.509989282845904,5.13327419696483,0.324565398576601,NA,NA,NA,NA,"7/16/2019 14:39"
"535","1349756","GA","Marietta","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,35,3,3,2,2,0.466666666666667,"11/18/2021 20:01",1,0,0,0,0,0,1,4,2,3,1,0,0,42,42,40,2,0.466666666666667,0.445666497841052,0.164805905663859,2.99781227033591,1.09832816089026,11,2.01785843753028,0.530944797096245,2.47372054086968,0.156407794033137,2.89046300318324,0.327677976390337,2.24437259707881,0.48790708632148,"11/18/2021 20:01"
