"","cbsa10","cbsaname10","responses","restrict_sf_permit","restrict_mf_permit","limit_sf_units","limit_mf_units","limit_mf_dwellings","limit_mf_dwelling_units","min_lot_size","open_space","inclusionary","half_acre_less","half_acre_more","one_acre_more","two_acre_more","total_nz","total_rz","maxden5","maxden4","maxden3","maxden2","maxden1","adu","height_ft_median","height_ft_mode","height_st_median","height_st_mode","parking_median","parking_mode","zri_median","zri_range","zri_median_up","zri_range_up","zri_median_st","zri_range_st","zri_median_up_st","zri_range_up_st","cc_zri","noncc_zri_max","zri_diff","zri_abs_diff","zri_full","zri_full_st"
"120","24220","Grand Forks, ND-MN Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,1,0,0,24,15,NA,NA,7.5,9,0.630316724078989,0,-0.163403192513719,0.793719916592708,-1.86844142549356,-1.14634321855936,-2.36036047664971,-0.39644463855835,NA,NA,NA,NA,NA,NA
"121","24260","Grand Island, NE Micropolitan Statistical Area",1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,0,0,0,0,0,30,30,14,14,2,2,2.87808063627909,0,1.82510628629078,1.05297434998831,1.08939886768827,-1.14634321855936,0.251525350916181,-0.116853283221154,2.87808063627909,NA,NA,NA,NA,NA
"122","24300","Grand Junction, CO Metropolitan Statistical Area",2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,0.5,0.5,0,0,0,1,23.25,25,1,1,2,1,2.82526607018219,0.345092400307449,2.38652058735278,0.104402933398733,1.01989999780232,-0.865757158793488,0.988937001183096,-1.13983431588767,NA,NA,NA,NA,NA,NA
"123","24340","Grand Rapids-Wyoming, MI Metropolitan Statistical Area",12,0,0,0,0,0,0,1,0.833333333333333,0.0833333333333333,0.25,0.166666666666667,0.25,0.333333333333333,1.75,3,0.5,0.25,0.166666666666667,0,0.0833333333333333,0.166666666666667,31.5,32.5,3.39583333333333,4.375,1.97916666666667,1.58333333333333,2.2243163874488,2.32402691573469,1.51787252719921,1.46276935868016,0.229108235324108,0.743265345682794,-0.152022889449019,0.325087633236548,2.45223543741461,2.99781227033591,0.545576832921298,0.545576832921298,2.7698932203701,0.369803613113501
"124","24500","Great Falls, MT Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,1,0,0,0,0,1,35,35,NA,NA,2,1,2.21705014643438,0,1.85142774008282,0.365622406351551,0.219546563684223,-1.14634321855936,0.286098297564489,-0.858123775679082,2.21705014643438,NA,NA,NA,NA,NA
"125","24540","Greeley, CO Metropolitan Statistical Area",7,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,1,0.857142857142857,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,2,2.85714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0,0,0.714285714285714,27.75,34,2,2,1.82142857142857,1.28571428571429,2.70346862503504,1.85837848051641,2.18365623885018,1.5217211119081,0.85962631918889,0.364658168133708,0.722476859846035,0.388663790329116,NA,NA,NA,NA,NA,NA
"126","24580","Green Bay, WI Metropolitan Statistical Area",5,0,0,0,0,0,0,1,0.8,0.2,0.6,0.2,0,0.2,2.4,3,0.4,0.2,0.2,0.2,0,0.2,26.2,30,2.25,2,1.7,1.4,1.95152797098815,3.12329442482279,1.65438193317409,1.98235493940075,-0.129854983784974,1.39312990622982,0.0272807480722772,0.885431519451458,1.95152797098815,3.39365342564994,1.44212545466179,1.44212545466179,3.39365342564994,0.805579736970114
"127","24660","Greensboro-High Point, NC Metropolitan Statistical Area",6,0,0,0,0,0,0,1,0.5,0,0.166666666666667,0,0.333333333333333,0.5,1.83333333333333,2.66666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,0.666666666666667,39,41.5,2.83333333333333,2.66666666666667,2.375,2.5,2.00091235115009,2.72745326950876,1.51110967983667,2.28130707477275,-0.0648699074146446,1.07128129419494,-0.160905816771455,1.20783461827162,2.34148973779044,1.79205468035016,-0.549435057440281,0.549435057440281,1.45147729370981,-0.551278202122033
"128","24780","Greenville, NC Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,0,0,1,0,0,0,81,12,NA,NA,2,1,1.13102419050545,0,0.546701540231205,0.584322650274242,-1.20955874157167,-1.14634321855936,-1.42764554251774,-0.622267837518069,NA,NA,NA,NA,NA,NA
"129","24860","Greenville-Mauldin-Easley, SC Metropolitan Statistical Area",5,0,0,0,0,0,0,1,0.6,0,0.8,0.2,0,0,2.4,2.6,0,1,0,0,0,0.6,35.5,31,2,2,1.85,1.4,1.4761165908129,0.907773882442706,1.0977244820839,0.611833954561957,-0.755450460466147,-0.408254820767799,-0.703882830884121,-0.59259843996081,NA,NA,NA,NA,NA,NA
"130","25060","Gulfport-Biloxi, MS Metropolitan Statistical Area",3,0,0,0,0,0,0,1,1,0.666666666666667,0.666666666666667,0,0,0.333333333333333,2,2.66666666666667,1,0,0,0,0,0.666666666666667,37.8333333333333,33.3333333333333,2.5,2.5,1.16666666666667,1.33333333333333,2.69246152660963,2.99515319145192,2.36064216482011,2.0011851678895,0.845142040365397,1.28894145196933,0.954945971332198,0.905738863999146,3.28076316621742,0.873911614373275,-2.40685155184414,2.40685155184414,0.285609974765494,-1.36578534265487
"131","25180","Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,1,0,0,0,0,0,60,150,4,3,2,2,1.82120899112035,0,1.05197692160043,0.769232069519914,-0.301342179360627,-1.14634321855936,-0.763971759876459,-0.422853407205809,1.82120899112035,NA,NA,NA,NA,NA
"132","25220","Hammond, LA Micropolitan Statistical Area",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,45,45,2,2,2,1,0.754179980316455,0,0.854701396324266,0.100521416007811,-1.7054493389335,-1.14634321855936,-1.02309104197524,-1.14402031453726,NA,NA,NA,NA,NA,NA
"133","25260","Hanford-Corcoran, CA Metropolitan Statistical Area",2,0,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0,0,2,2,0.5,0.5,0,0,0,1,12,12,2.25,2,3,1.5,1.66906756678574,0.777454902574898,1.60410903199603,0.628924237571599,-0.501545604959046,-0.514213946617108,-0.0387521672832589,-0.574167528955053,NA,NA,NA,NA,NA,NA
"134","25420","Harrisburg-Carlisle, PA Metropolitan Statistical Area",14,0,0,0,0,0,0,1,0.928571428571429,0,0.428571428571429,0,0.357142857142857,0.214285714285714,1.85714285714286,2.92857142857143,0.142857142857143,0.642857142857143,0.142857142857143,0.0714285714285714,0,0.5,36.1538461538462,33.5384615384615,2.35,2.2,1.42678571428571,1.21428571428571,2.03371939012558,2.26262923514449,1.48185908724625,1.59013547405444,-0.0216990115500956,0.693344416504929,-0.199326155748552,0.462444840035753,NA,NA,NA,NA,NA,NA
"135","25500","Harrisonburg, VA Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,0,1,0,0,0,0,35,35,3,3,2,4,1.4761165908129,0,0.865562843093542,0.610553747719355,-0.755450460466147,-1.14634321855936,-1.0088246483845,-0.593979071186849,1.4761165908129,NA,NA,NA,NA,NA
"136","25540","Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",26,0,0,0,0,0,0,1,0.884615384615385,0.615384615384615,0,0.230769230769231,0.269230769230769,0.5,1.53846153846154,2.61538461538462,0.230769230769231,0.307692307692308,0.153846153846154,0.153846153846154,0.153846153846154,0.846153846153846,33.0769230769231,32.7307692307692,3.25,2.92105263157895,1.81634615384615,2.13076923076923,2.27492951188393,3.03602432286279,1.95324503518309,2.63380278572728,0.295710220526153,1.32217275381931,0.419834220328795,1.58798145813661,NA,NA,NA,NA,NA,NA
"137","25860","Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",4,0,0,0,0,0,0,1,0.5,0,0.25,0,0.5,0.25,1.5,3,0.25,0.25,0.5,0,0,0.5,29.375,28,6.5,6.75,2.34375,2.5,1.2617988266497,2.03726846889386,0.813405176614924,1.65641689863127,-1.03747194632854,0.510109174663188,-1.07733318270454,0.533925636288276,2.99781227033591,1.51958522133513,-1.47822704900078,1.47822704900078,-0.216428222351082,-1.71652310648716
"138","25940","Hilton Head Island-Beaufort, SC Micropolitan Statistical Area",3,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.333333333333333,3,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,28.5,33.3333333333333,2.5,2,1.63333333333333,1.53333333333333,3.13177131244589,2.76355486384776,2.67963718230042,1.78192181153341,1.42323130440368,1.10063460391089,1.37394249817897,0.669275640684313,3.50041805913555,1.10550994197744,-2.39490811715811,2.39490811715811,0.736863195287786,-1.05052736747064
"139","25980","Hinesville-Fort Stewart, GA Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,0,0,1,0,0,0,35,35,4.5,5,2,1,1.37125027970047,0,0.801175782458238,0.570074497242231,-0.893444401343185,-1.14634321855936,-1.09339636048571,-0.637633670862155,1.37125027970047,NA,NA,NA,NA,NA
"140","26100","Holland-Grand Haven, MI Metropolitan Statistical Area",4,0,0,0,0,0,0,1,0.75,0,0.5,0.5,0,0,2.5,3,0.25,0.5,0,0,0.25,0.5,36.25,35,1.66666666666667,1.66666666666667,1.75,1.75,1.87013771500584,2.68398463898653,1.07062629001244,2.29611573249113,-0.236956702657771,1.03593803033058,-0.739476014913924,1.22380492446071,NA,NA,NA,NA,NA,NA
"141","26300","Hot Springs, AR Metropolitan Statistical Area",1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,35,60,3,3,2,2,1.56039477297337,0,1.25700149388586,0.303393279087506,-0.644548509564031,-1.14634321855936,-0.49467418781911,-0.925234396721602,1.56039477297337,NA,NA,NA,NA,NA
"142","26420","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area",20,0,0,0,0,0,0,1,0.4,0.05,0.65,0.1,0.2,0.05,1.9,2.45,0.45,0.45,0.05,0.05,0,0.4,32.4,49,2.39473684210526,2.18421052631579,2.82894736842105,2.51315789473684,1.22782866868999,2.88670839786995,0.833777268010689,2.41554783655632,-1.08217339448047,1.20076768370848,-1.05057465961897,1.35260574537245,1.05497934924767,2.99781227033591,1.94283292108824,1.94283292108824,3.17066158977823,0.649791475607326
"143","26580","Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0,35,35,3,3,1.5,1,1.66559392500134,0,1.06844979467505,0.597144130326284,-0.506116582176996,-1.14634321855936,-0.742334818146234,-0.608440590908523,1.66559392500134,NA,NA,NA,NA,NA
"144","26620","Huntsville, AL Metropolitan Statistical Area",3,0,0,0,0,0,0,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,2,2.66666666666667,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,25.6666666666667,25,2,2,1.66666666666667,1.66666666666667,1.3527448945139,1.80068244194102,0.881832597256841,0.934040677517213,-0.917795701605901,0.317746952141855,-0.987454501161138,-0.245116573633944,1.3527448945139,2.60561117726406,1.25286628275016,1.25286628275016,2.60561117726406,0.255031636065239
"145","26900","Anderson, IN Metropolitan Statistical Area",13,0,0,0,0,0,0,1,0.461538461538462,0,0.230769230769231,0.307692307692308,0.0769230769230769,0.384615384615385,1.69230769230769,2.53846153846154,0.538461538461538,0.307692307692308,0.153846153846154,0,0,0.461538461538462,34.6538461538462,33.0769230769231,2.22222222222222,1.94444444444444,1.71538461538462,1.46153846153846,1.97318399499718,2.69723106368151,1.55670770000806,2.20843270853626,-0.101357747017207,1.04670836925383,-0.101013307371743,1.1292437044788,1.97318399499718,2.99781227033591,1.02462827533873,1.02462827533873,2.99781227033591,0.529034162459981
"146","26980","Iowa City, IA Metropolitan Statistical Area",2,0,0,0,0,0,0,1,1,0.5,0.5,0,0.5,0,2.5,3,0.5,0.5,0,0,0,0.5,32.5,35,2,2,1.75,1,2.47649015178312,0.431942749653027,1.9169665575844,0.144506423066931,0.560944562521527,-0.79514129680854,0.372182829930264,-1.0965849531546,2.69246152660963,2.26051877695661,-0.431942749653027,0.431942749653027,2.04454740213009,-0.136943028388622
"147","27140","Jackson, MS Metropolitan Statistical Area",3,0,0,0,0,0,0,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,2,1.66666666666667,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,35.8333333333333,35,3.25,3.16666666666667,1.75,1.33333333333333,2.10854377307977,2.19652359725505,1.66163870649229,1.67043826234037,0.0767626523342365,0.639595564176731,0.0368124418286799,0.54904689007653,2.10854377307977,2.44999611114505,0.341452338065274,0.341452338065274,2.44999611114505,0.146314648746997
"148","27180","Jackson, TN Metropolitan Statistical Area",1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,1,0,0,0,1,35,35,2,1,1,1,1.71270261776574,0,1.64960677044764,0.0630958473181049,-0.444126090710614,-1.14634321855936,0.0210086231553599,-1.18438168979773,1.71270261776574,NA,NA,NA,NA,NA
"149","27260","Jacksonville, FL Metropolitan Statistical Area",3,0,0,0.333333333333333,0.333333333333333,0,0,1,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0,2.33333333333333,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,35,35,2.33333333333333,2.33333333333333,2,1.66666666666667,1.82120899112035,2.98259016453332,1.12007938940452,2.47564248248961,-0.301342179360627,1.27872676680478,-0.674519900392892,1.417414448101,3.94313396597537,1.82120899112035,-2.12192497485502,2.12192497485502,-0.300715983734678,-1.77540886680561
"150","27500","Janesville, WI Metropolitan Statistical Area",3,0,0,0,0,0,0,1,1,0,1,0,0,0,1.66666666666667,2.66666666666667,0,1,0,0,0,0,31.6666666666667,40,1.99666666666667,2,1.5,2,1.08027543549887,0.94729737674707,0.650351734796956,0.241289276225473,-1.276339203511,-0.376119249178391,-1.29150212600585,-0.992210078119364,1.39830905775339,1.08027543549887,-0.318033622254526,0.318033622254526,0.76224181324434,-1.03279716335
